text,is_quote_status,retweet_count,favorite_count,favorited,retweeted,username
"Kick off your 2019 wellness resolutions in style with Beverly Beach Athleisure! Designed for activity, leisure and… https://t.co/xZKoxLGakI",False,1,29,False,False,doritkemsley1
Hold on tight to those you love 🖤 https://t.co/MRUGiL6awz,False,0,64,False,False,doritkemsley1
Merry Christmas 🎄🎁❤️ https://t.co/PJzCBS3IsT,False,2,48,False,False,doritkemsley1
Merry Christmas! 🎄🎁❤️ https://t.co/8OhcNCY7q4,False,2,56,False,False,doritkemsley1
Holiday Glam! ✨ @justinemarjan @carlenekmakeup 🎁🎄 https://t.co/b9bDZgynvc,False,3,31,False,False,doritkemsley1
🌲✨ https://t.co/fczv2ugyIe,False,1,26,False,False,doritkemsley1
Beautiful Beverly Hills ✨🌲🎁 #familyiseverything https://t.co/p1lJuuuH5b,False,3,37,False,False,doritkemsley1
"Here’s to strong women. May we know them, may we be them, may we raise them. 💎✨ https://t.co/kYVrdpYroe",False,8,182,False,False,doritkemsley1
Mommy duties made easy in Beverly Beach biker shorts 😎 https://t.co/5vYbrqD559,False,0,27,False,False,doritkemsley1
A strong woman looks a challenge in the eye and gives it a wink 😉💎#rhobh https://t.co/TQkrpcwqvB,False,1,92,False,False,doritkemsley1
Buckle up...it’s going to be a wild ride!! 🎢 https://t.co/oH4aE5JvAJ,False,2,51,False,False,doritkemsley1
"We’re back!!! Tune in to the Season 9 premier of #RHOBH, Tuesday February 12th at 9/8c on @BravoTV! 💎 https://t.co/UVtvvq7Nol",False,21,553,False,False,doritkemsley1
Here we go! 🎢 https://t.co/AB4rq3PbX8,True,5,131,False,False,doritkemsley1
"WOW! This is so powerful, so raw and so moving. My favorite song of 2018 ‘LIFE’ written and sung by the incomparabl… https://t.co/K9W2v5hNYC",False,8,105,False,False,doritkemsley1
PALM CAMO CROPPED LEGGING AND OPEN BACK RACER BRANow available https://t.co/gHCSxRb0PtFree shipping in the US unt… https://t.co/bzTQ7yFp5h,False,0,8,False,False,doritkemsley1
BIKER SHORT AND OPEN BACK SPORTS BRA AVAILABLE IN IRON. #BEVERLYBEACHBODY https://t.co/gHCSxRb0Pt Free shipping th… https://t.co/og7V5dB0aH,False,0,11,False,False,doritkemsley1
"RT @LadyGangTV: Cozy up in your snuggies, ladies! A brand new #LADYGANGTV with @DoritKemsley1 stars NOW!🥂👯‍♀️💋 https://t.co/fwSTEFzC5S",False,10,0,False,False,doritkemsley1
We just launched our #beverlybeach signature scent ‘PARADISO’! It’s so yummy and smells like paradise. ✨ Visit… https://t.co/Yp7YqdKDrx,False,9,87,False,False,doritkemsley1
Had so much fun shooting with ladygangtv! Catch it tonight at 10:30/9:30c on @enews. #LADYGANGTV https://t.co/eTr4crOgb9,False,3,21,False,False,doritkemsley1
Yay! So excited! ❤️ https://t.co/laP39Yq8Yo,True,2,35,False,False,doritkemsley1
RT @LadyGangTV: The ho ho holidays can be hard🎅🎄but #LADYGANGTV is here to make them merry this week as @Bravotv's @doritkemsley1 hangs wit…,False,3,0,False,False,doritkemsley1
That’s a wrap 💎 https://t.co/OF54od8VU5,False,3,30,False,False,doritkemsley1
"Wow. Thank you artofrad this is incredible, I love it! #artofrad 💕 https://t.co/9Bv70lX3PK",False,0,11,False,False,doritkemsley1
Nothing like having the support of your husband on such a momentous occasion. Thank you paul_kemsley_pk for all the… https://t.co/n7fHOGUW96,False,1,42,False,False,doritkemsley1
I had so much fun designing my first Beverly Beach window for @KitsonKitrossLA! Thank you girls for coming out to s… https://t.co/VAmw4RmOof,False,4,84,False,False,doritkemsley1
I can’t wait for you to watch my incredible reading with @TheresaCaputo on tonight’s episode of #LongIslandMedium!… https://t.co/rQ1Sf3nOo1,False,7,61,False,False,doritkemsley1
RT @CarleneKMakeup: Saturdays with my love @doritkemsley1 &amp; PHOENIX my style spirit animal 💕#MakeupByCarleneK Hair by @cesar4styles #doritk…,False,2,0,False,False,doritkemsley1
❤️ https://t.co/uKYRAsqugj,True,1,12,False,False,doritkemsley1
Grateful. Thankful. Blessed. BEYOND words. 🙏🏽 Happy 🦃 day! 🧡🖤 https://t.co/tLO7Q3DGbR,False,1,55,False,False,doritkemsley1
So fun! Happy birthday @TheRealEve 🎂❤️ https://t.co/e0iQfXieR4,True,6,63,False,False,doritkemsley1
Sneak peek...coming 🔜 https://t.co/28QprUNVxy,False,1,31,False,False,doritkemsley1
"The family that fight crime together, stay together ✨🎃 https://t.co/KlwHO9qyWQ",False,3,104,False,False,doritkemsley1
RT @Bravotv: #RHOBH's @doritkemsley1 is decorating this holiday to the hilt.https://t.co/R4To0UO7UY,False,4,0,False,False,doritkemsley1
Congrats @TeddiMellencamp 👏🏽 👏🏽 https://t.co/U6vImzhixO,True,3,151,False,False,doritkemsley1
"RT @RealCultureClub: If you missed the Q&amp;A with Boy George last week, you can watch it all back over on our facebook page - https://t.co/O2…",False,64,0,False,False,doritkemsley1
RT @RealCultureClub: The fabulous return of Boy George!Read the full interview with @ObsMagazine. https://t.co/gynKrZ7Plq,False,49,0,False,False,doritkemsley1
"RT @CelebrityPageTV: CP Correspondent @HowardHenley is talking with @TheRealCamilleG, @doritkemsley1, and @erikajayne of #RealHousewivesofB…",False,5,0,False,False,doritkemsley1
RT @TooFab: #RHOBH star @doritkemsley1 &amp; son Jagger show off one of their 'INCREDIBLE' #Halloween costume options: https://t.co/VIeilK8zs8,False,3,0,False,False,doritkemsley1
Yaaaayy!!! Thank you @jmglifestyle for this fab cover!!! @thebarbieblank so fun to share this cover with you and to… https://t.co/xshOB5iwBU,False,7,96,False,False,doritkemsley1
Girls just wanna have fun! And we sure did watching @erikajayne perform last night at the Globe theatre in LA. Than… https://t.co/DFEyQ70NYW,False,4,282,False,False,doritkemsley1
I’m feeling very nostalgic looking back at pics and videos of the kids...they grow so fast(especially at this age).… https://t.co/zfBlplPOOb,False,0,64,False,False,doritkemsley1
LOVING my new sequin jacket from the #LisaRinnaCollection so fab and so versatile! Thank you @lisarinna… https://t.co/qSjSXda8to,False,2,95,False,False,doritkemsley1
Special Sunday message from my extremely kindhearted rock n roller. #loveyourself #behappy… https://t.co/qBhGXTNNZr,False,0,33,False,False,doritkemsley1
Cast your Vote! https://t.co/7mWbaAL3Hy,False,0,24,False,False,doritkemsley1
We were 😘 https://t.co/WKENvgBPBU,True,2,72,False,False,doritkemsley1
RT @VangelisPoly: Real Housewives Of Culture Club 😛 https://t.co/jtob6rtxxj,False,4,0,False,False,doritkemsley1
RT @BoyGeorge: https://t.co/0zNaMINisC,False,63,0,False,False,doritkemsley1
For those who are observing Yom Kippur I wish you an easy and meaningful fast. 🙏🏽 https://t.co/pBhQEab3Qg,False,0,40,False,False,doritkemsley1
"RT @BoyGeorge: 36 years ago today, ‘Do You Really Want To Hurt Me’ reached No.1 in the UK singles chart!Who’ll be celebrating with it on r…",False,330,0,False,False,doritkemsley1
So fantastic! 👏🏽 https://t.co/lEXjnRtEdB,True,1,131,False,False,doritkemsley1
Never. 🇺🇸🗽 https://t.co/Nyz0x0OVCL,False,0,24,False,False,doritkemsley1
"Yesssssss- Let Somebody Love You video is out now- you can watch it online!!! Love this song, love you George!!! So… https://t.co/hXkaO0bF5f",False,5,92,False,False,doritkemsley1
Jagger said the stage was calling him!! 🤩He was really excited to show his moves on @boygeorge's stage in Toronto… https://t.co/6idK0Ka3Rj,False,12,281,False,False,doritkemsley1
Happy birthday to the best husband in the world. I feel so blessed to have found true love in your arms. I feel so… https://t.co/qOKGrRbh1o,False,2,180,False,False,doritkemsley1
Casual #RHOBH 🚺🔥☀️💦 https://t.co/VQQ9N77GfL,False,4,74,False,False,doritkemsley1
RT @KyleRichards: Don’t miss tonight’s @americanwomantv ! 10p/9c on @paramountnet Then next week the season finale !!!,False,47,0,False,False,doritkemsley1
Loving the new cultureclubofficial single ‘Let Somebody Love You’ and apparently so is everyone else!! So excited f… https://t.co/gC2RUhRNOs,False,4,167,False,False,doritkemsley1
Loving my summer reading @erikajayne 💞 https://t.co/L6J7QLHCin,False,4,109,False,False,doritkemsley1
"Boy, Oh Boy...what a show. 🙌🏽 #legend #lifetour #friend #family #mygeorgie @boygeorge 👑 https://t.co/81hN7dDAZC",False,2,112,False,False,doritkemsley1
So excited for tonight’s show @boygeorge cultureclubofficial @ForestHillsStdm with my one and only paul_kemsley_pk… https://t.co/JofvxEzaBv,False,4,102,False,False,doritkemsley1
Happy Saturday brought to you by Flash! ⚡️ https://t.co/BMSm49Ffct,False,1,59,False,False,doritkemsley1
A senior’s version of FACEBOOK. Got this from my father in law this morning- love him! 😂❤️ #morninglaugh https://t.co/DQ6mDDL83k,False,5,95,False,False,doritkemsley1
"I was reminded of this, very recently - and I couldn’t agree more. 💪🏽❤️ I also think we’re faced with challenging s… https://t.co/fuynRZolVC",True,9,185,False,False,doritkemsley1
RT @thenanney67: Boy George was amazing tonight in Memphis!@doritkemsley1 @BoyGeorge #illtumbleforya @memphisbotanic https://t.co/APHnANwz…,False,4,0,False,False,doritkemsley1
Totally! 😂 https://t.co/k6GiaQkcd0,True,1,6,False,False,doritkemsley1
Happy birthday sweetie! Enjoy everyday. Try to learn from the challenging moments you come accross which will help… https://t.co/ZPPSlqrvsy,True,1,38,False,False,doritkemsley1
Thank you to everyone that showed me so much love this weekend and a VERY SPECIAL THANK YOU TO MY PERFECT HUSBAND p… https://t.co/OwEXowhHvm,False,3,223,False,False,doritkemsley1
RT @CarleneKMakeup: Happy Happy Birthday to my Love @doritkemsley1 👑 I’m posting the video I made from last years Birthday because it truly…,False,1,0,False,False,doritkemsley1
Goooooooooo England!!!! Yay for you! paul_kemsley_pk 🇬🇧👏🏽🇬🇧👏🏽 https://t.co/1ixE7hKkrK,False,3,184,False,False,doritkemsley1
😘😘😘 https://t.co/Un0CeWSIji,True,2,98,False,False,doritkemsley1
Please help!!! Time is running out. 😢💔#repost @KyleRichards PLEASE DON’T SWIPE AWAY ! Take a moment to read this. Y… https://t.co/KcwLDVp2UW,False,27,128,False,False,doritkemsley1
Kicking off the weekend with the second and last… https://t.co/Be5VqjmN0r,False,1,29,False,False,doritkemsley1
Loving the way my @lisarinna dress is making me… https://t.co/neJGuFATsU,False,4,144,False,False,doritkemsley1
"RT @FOX5Atlanta: Coming up at 2p, #RHOBH star @doritkemsley1 stops by, PLUS the 10-year-old who donates lunches to the homeless AND @HarryC…",False,2,0,False,False,doritkemsley1
Wishing our beautiful friend a very happy… https://t.co/7OZu2D3Z2v,False,4,86,False,False,doritkemsley1
This will no doubt be my new obsession. Can’t… https://t.co/IvZtOHyvSJ,False,4,82,False,False,doritkemsley1
RT @lisarinna: Guys you gotta watch the premiere of @americanwomantv  tomorrow night! You’ll love it! Congrats again @KyleRichards ❤️🙌🏼,False,29,0,False,False,doritkemsley1
stevetvshow airing at 2PM PST! So much fun with… https://t.co/H1i5qUduy0,False,0,8,False,False,doritkemsley1
Catch me on stevetvshow today at 2pm PST! 📺🍿🤩 https://t.co/1s0JgWl9eH,False,2,24,False,False,doritkemsley1
"RT @CBS6: Now on #SteveTVShow: It's almost summer, and you know what that means! On Wednesday, 6/6, the #StraightTalk panel is sizzling wit…",False,1,0,False,False,doritkemsley1
"RT @FOX5Atlanta: COMING UP at 3, @SteveTVShow welcomes actor @jockosims and #StraightTalk panel @Traceyeedmonds, @doritkemsley1 &amp; @carriean…",False,2,0,False,False,doritkemsley1
Catch me on Steve Harvey today- i had so much fun time with the ladies and Steve! https://t.co/MdI2ea0T8S,True,1,24,False,False,doritkemsley1
"RT @FOX5Atlanta: TODAY at 3, @SteveTVShow welcomes @TheLastShipTNT's @jockosims, PLUS #StraightTalk with @Traceyeedmonds, @carrieanninaba…",False,4,0,False,False,doritkemsley1
Poppy print!!! On sale at… https://t.co/QnVvvNt3N9,False,0,22,False,False,doritkemsley1
My very first collection was Inspired by… https://t.co/VkBJRcyPJL,False,2,32,False,False,doritkemsley1
The Dorit Collection- selected swimwear and… https://t.co/4iT15Hic24,False,1,9,False,False,doritkemsley1
I met @Michael_Wildes on the same day I met… https://t.co/cgee7iS2Sk,False,1,22,False,False,doritkemsley1
She’s here!!! Our classic Justine in sushine and… https://t.co/pV18PnpHVF,False,4,38,False,False,doritkemsley1
Love it!! You look so good! 😘 https://t.co/Obh9QPVFR4,True,1,60,False,False,doritkemsley1
I sure have actually! The’ll be released in a few weeks! https://t.co/UTAmvBibJ3,True,4,42,False,False,doritkemsley1
Sneak peak... @beverlybeachbyD coming soon 😉🤫👙 https://t.co/CKvHYoYDqs,False,1,29,False,False,doritkemsley1
New early summer color inspo.#SUNSHINE #JADE… https://t.co/DbHI7s8TKd,False,1,36,False,False,doritkemsley1
New early summer color inspo.#SUNSHINE #JADE… https://t.co/LRkjWQijt8,False,0,12,False,False,doritkemsley1
DROPPED!!! Our second early summer color-… https://t.co/ddLcKSEpP1,False,2,83,False,False,doritkemsley1
Monochrome inspo. #beverlybeachbydorit ◾️◽️ https://t.co/1Y6g9xsbQf,False,1,30,False,False,doritkemsley1
No 2- BLACK AND WHITE color way just DROPPED for… https://t.co/0m6Adyorna,False,1,28,False,False,doritkemsley1
JUST DROPPED!!! Our top selling Kyle suit in one… https://t.co/uSgTpjy9FG,False,3,140,False,False,doritkemsley1
RT @people: We’re breaking down the biggest stories and best reactions of the day on #chatter premiering tonight at 8pm ET/ 5pm PT! Our fir…,False,5,0,False,False,doritkemsley1
Reunion Part 1 starts tonight!!! #rhobh #bravo 💎 https://t.co/KtlydeivR3,False,9,295,False,False,doritkemsley1
RT @rocsidiaz: All things Housewives on today’s episode of #Chatter on peopletv. @doritkemsley1 thank you so… https://t.co/F3db0etPKb,False,5,0,False,False,doritkemsley1
Thank you! That was so fun! #chatter https://t.co/wcDBLd89aP,True,5,26,False,False,doritkemsley1
Ps I’m on her Twitter cause I don’t have my own LOL #chatter,False,1,39,False,False,doritkemsley1
Ask her if she wants to go for dinner with me and tell her she looks stunning ... PK#chatter,False,0,35,False,False,doritkemsley1
Tune in right now to @peopletv #chatter on Twitter talking all things #rhobh reunion and #beverlybeachbydorit 🌴🎥🤳🏻👙 https://t.co/9TpKDQI3od,False,13,200,False,False,doritkemsley1
Haha. So yummy right? 😋 https://t.co/wqgNFTW2qx,True,1,43,False,False,doritkemsley1
RT @people: The #chatter premieres tomorrow! Our first guest is #RHOBH star @doritkemsley1. Tweet @peopletv with your burning questions for…,False,8,0,False,False,doritkemsley1
"Thank you!! My advice is be yourselves, be honest and transparent and respect one another. The rest you figure out… https://t.co/NIa13bUxAr",True,3,70,False,False,doritkemsley1
❤️ https://t.co/lcYRo5KzTO,True,1,43,False,False,doritkemsley1
Thank you!!!!! ❤️😘 https://t.co/S2zgZ0fcMk,True,2,30,False,False,doritkemsley1
Thank you Brandi! ❤️ https://t.co/4wUXj0mJHn,True,3,140,False,False,doritkemsley1
Awww ❤️😘 https://t.co/ErzzZXlYcN,True,1,30,False,False,doritkemsley1
Thank you! It’s everything. ☺️🙏🏽 https://t.co/3gxJoFk1ef,True,2,71,False,False,doritkemsley1
Thank you! 😘 https://t.co/tbb7IG1Ubs,True,1,23,False,False,doritkemsley1
Thank you @bricesander! @beverlybeachbyD #beverlybeachbydorit #rhobh season finale 👙✨ https://t.co/BrlCEIvzMr,True,3,38,False,False,doritkemsley1
https://t.co/T9HxXm5a3n,False,6,65,False,False,doritkemsley1
RT @KyleRichards: Backstage with @doritkemsley1 at @bravowwhl in LA #rhobh https://t.co/lrhsWp6Kch,False,7,0,False,False,doritkemsley1
RT @lisarinna: TONIGHT. #RHOBH. BERLIN. ON A BOAT. BABY. 💋💎😱 @Bravotv https://t.co/uX9dQJDqg7,False,51,0,False,False,doritkemsley1
"RT @Andy: #RHOBH is on NOW! Tweet me Qs all night for @erikajayne, @KyleRichards, @TeddiMellencamp, @lisarinna, @LisaVanderpump, and @dorit…",False,27,0,False,False,doritkemsley1
What an incredible and heartfelt documentary lisavanderpump @pandoravt @johnfsessa created in… https://t.co/81vrgEI4u2,False,2,61,False,False,doritkemsley1
Sounds so yummy! https://t.co/qEJbqnfd1S,True,4,53,False,False,doritkemsley1
❤️ https://t.co/AP5ESwdksd,True,5,75,False,False,doritkemsley1
😘 https://t.co/UzKI3bvZWd,True,0,19,False,False,doritkemsley1
RT @RealityTVBliss: @doritkemsley1 you bring the cat's meow to #RHOBH #Love 💛💛💛💛💎,False,2,0,False,False,doritkemsley1
RT @RealityTVBliss: @doritkemsley1 lives and breathes fashion #RHOBH,False,1,0,False,False,doritkemsley1
RT @arielle_smith: @doritkemsley1 My Nana (@ age 14) &amp; her mother were able to stay together through half a dozen different camps over 4 ye…,False,4,0,False,False,doritkemsley1
